,Protein_pair,Spearman_r,Pvalue,pcorr,FDR<0.05
331,YDL182W_YGL076C,0.9,0.0009430623223403293,0.0026607315598243184,True
332,YDR234W_YGL076C,0.7666666666666667,0.01594401657897401,0.0256213414242991,True
333,YIL094C_YGL076C,0.9833333333333333,1.9361963037459243e-06,1.9878282051791487e-05,True
334,YBR115C_YGL076C,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
335,YNR050C_YGL076C,0.6333333333333333,0.06708578689234565,0.07582540316639434,False
336,YDL131W_YPL198W,0.2333333333333333,0.5456987782182727,0.35076568422517146,False
337,YDL182W_YPL198W,-0.15,0.7000942309691419,0.4453611493394059,False
338,YDR234W_YPL198W,0.18333333333333335,0.6368198117628943,0.4065088124828423,False
339,YIL094C_YPL198W,-0.3,0.4328453267094823,0.2801744881818295,False
340,YBR115C_YPL198W,0.2833333333333333,0.46003032896571994,0.29725036640861907,False
341,YNR050C_YPL198W,0.18333333333333335,0.6368198117628943,0.4065088124828423,False
342,YDL131W_YHL033C,0.21666666666666667,0.5755148957119259,0.3692887247484858,False
343,YDL182W_YHL033C,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
344,YDR234W_YHL033C,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
345,YIL094C_YHL033C,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
346,YBR115C_YHL033C,0.26666666666666666,0.4879222748387009,0.31472264010538187,False
347,YNR050C_YHL033C,0.7833333333333333,0.012519873019449882,0.023608903408105487,True
348,YDL131W_YLL045C,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
